county,transport,birthcert,work,lost,disability,family,applied,other,identifier,age,black,latino,asian,other_race,relocation,id_capable,hardship,female,white
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-65,30,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-66,32,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,0,WILLIAMSON-67,22,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-68,41,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-69,12,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-70,24,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-72,22,0,1,0,0,0,0,1,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-73,19,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-74,23,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-75,47,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-76,11,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-77,NA,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-78,43,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-79,23,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-80,24,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-81,15,0,0,0,0,0,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-82,16,0,0,0,0,1,0,0,0,1
WILLIAMSON,1,1,0,0,0,0,0,0,WILLIAMSON-83,31,0,0,1,0,0,0,1,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-84,20,0,1,0,0,0,0,0,1,0
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-85,26,0,1,0,0,0,0,1,0,0
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-86,25,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-87,35,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-88,11,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-89,31,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-90,32,1,0,0,0,1,0,0,1,0
WILLIAMSON,1,0,0,0,0,0,0,0,WILLIAMSON-91,11,0,1,0,0,0,0,1,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-92,75,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-93,18,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-94,18,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-95,31,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-96,27,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-97,11,0,0,0,0,0,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-98,24.75,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-99,40,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-100,12,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-101,36,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-102,40,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-103,63,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-104,24,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-105,48,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,1,0,1,0,0,WILLIAMSON-106,37,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-107,NA,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-108,25,0,0,0,0,0,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-109,28,0,0,0,0,0,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-110,25,0,1,0,0,1,0,0,0,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-111,36,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-112,34,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-113,35,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-114,34,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-115,49,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,0,WILLIAMSON-116,12,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-117,32,0,0,1,0,0,0,1,1,0
WILLIAMSON,1,0,0,0,0,0,0,0,WILLIAMSON-118,26,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-119,38,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-120,34,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-121,28,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-122,36,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-123,55,0,1,0,0,0,0,1,0,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-124,24,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-125,11,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-126,32,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-127,35,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-128,57,0,0,0,0,0,1,0,1,1
WILLIAMSON,1,0,0,0,0,0,0,0,WILLIAMSON-129,12,0,1,0,0,0,0,1,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-130,32,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-131,26,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-132,37,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-133,40,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-134,25,0,0,0,0,0,0,0,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-135,63,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-136,60,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-137,50,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-138,62,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,1,1,0,0,0,0,WILLIAMSON-139,25,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-140,36,0,1,0,0,0,1,0,0,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-141,61,0,0,0,0,0,1,0,0,1
WILLIAMSON,1,0,0,0,0,0,0,0,WILLIAMSON-142,75,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-143,25,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-144,53,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-145,59,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-146,82,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-147,39,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-148,21.5,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-149,36,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-150,67,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-151,22,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-152,35,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-153,52,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-154,48,0,1,0,0,0,1,0,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-155,12,0,0,0,1,1,0,0,0,0
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-156,68,0,1,0,0,0,0,1,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-157,71,0,0,0,1,0,0,0,0,0
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-158,53,0,0,0,0,0,0,1,NA,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-159,54,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-160,NA,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-161,41,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-162,83,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-163,34,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-164,NA,0,1,0,0,1,0,0,0,0
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-165,38,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-166,35,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-167,85,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-168,50,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-169,46,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-170,76,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-171,71,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-172,35,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-173,NA,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-174,19,0,1,0,0,0,0,1,0,0
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-175,31,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-176,19,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-177,24,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,0,WILLIAMSON-178,62,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,0,WILLIAMSON-179,80,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-180,46,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-181,35,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-182,34,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-183,NA,0,0,0,0,0,0,0,0,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-184,61,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-185,29,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-186,39,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-187,78,0,0,0,0,0,0,1,0,1
WILLIAMSON,1,0,0,0,0,0,0,0,WILLIAMSON-188,31,0,1,0,0,0,0,1,0,0
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-189,40,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-190,34,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-191,22,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-192,66,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-193,19,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-194,52,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-195,74,0,0,0,0,0,0,0,1,1
WILLIAMSON,0,0,0,0,1,0,1,0,WILLIAMSON-196,NA,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-197,NA,0,0,0,0,0,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-198,61,0,0,0,0,0,0,0,0,1
WILLIAMSON,1,0,0,0,0,0,0,1,WILLIAMSON-199,78,0,0,0,0,1,0,0,0,1
WILLIAMSON,1,0,0,0,0,0,0,1,WILLIAMSON-200,80,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-201,68,0,0,0,0,0,0,0,1,1
WILLIAMSON,1,0,0,0,0,0,0,0,WILLIAMSON-202,51,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-203,37,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-204,53,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,1,1,0,0,0,0,0,WILLIAMSON-205,34,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-206,35,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-207,48,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-208,46,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-209,40,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-210,28,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-211,32,0,0,0,0,1,0,0,1,1
WILLIAMSON,1,0,1,0,0,0,0,0,WILLIAMSON-212,26,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-213,23,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-214,48,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-215,30,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-216,55,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-217,19,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-218,22,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-219,31,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-220,35,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-221,23,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-222,28,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-223,32,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-224,12,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-225,16,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-226,37,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,1,0,0,0,0,0,1,WILLIAMSON-227,60,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-228,11,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-229,29,0,1,0,0,1,0,0,0,0
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-230,74,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-231,19,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-232,27,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-233,16,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-234,15,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-235,26,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-236,12,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-237,68,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-238,45,0,1,0,0,1,0,0,1,0
WILLIAMSON,1,0,0,0,0,0,0,1,WILLIAMSON-239,11,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,1,0,0,0,0,WILLIAMSON-240,58,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-241,52,0,0,0,0,0,1,0,NA,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-242,26,0,0,0,0,1,0,0,NA,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-243,16,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-244,37,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-245,40,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-247,51,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-248,34,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-249,30,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-250,30,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-251,35,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-252,66,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,1,0,1,0,0,0,0,WILLIAMSON-253,44,0,1,0,0,0,1,0,1,0
WILLIAMSON,0,0,1,0,0,0,0,1,WILLIAMSON-254,18,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-255,47,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-256,46,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-257,27,0,1,0,0,0,1,0,0,0
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-258,32,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-259,49,0,0,0,0,1,0,0,1,1
WILLIAMSON,1,0,1,1,0,0,0,0,WILLIAMSON-260,16,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-261,60,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-262,44.77777862548828,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-263,50,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-264,22,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-265,11,0,0,0,0,0,0,0,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-266,72,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-267,35,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,1,0,0,0,1,0,0,WILLIAMSON-268,NA,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-269,55,0,0,0,0,0,0,0,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-270,36,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-271,35,0,0,0,1,1,0,0,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-272,47,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-273,63,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-274,NA,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-275,45,0,0,0,0,1,1,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-276,51,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,1,0,0,0,0,1,WILLIAMSON-277,30,0,1,0,0,1,0,0,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-278,22,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-279,72,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-280,33,0,0,1,0,1,0,0,1,0
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-281,70,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-282,38,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-283,80,0,0,0,0,0,0,0,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-284,69,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-285,58,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-286,51,0,1,0,0,0,0,1,0,0
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-287,26,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-288,56.25,0,1,0,0,0,0,1,1,0
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-289,25,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-290,NA,0,0,0,0,1,0,0,1,1
WILLIAMSON,1,0,1,0,0,1,0,0,WILLIAMSON-291,36,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-292,20,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-293,32,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,1,0,0,WILLIAMSON-294,32,0,0,0,0,0,0,1,0,1
WILLIAMSON,0,0,0,0,0,0,0,0,WILLIAMSON-295,41,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-296,56,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,1,0,0,0,0,0,0,WILLIAMSON-297,21,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-298,NA,1,0,0,0,0,1,0,0,0
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-299,24,0,0,1,0,1,0,0,0,0
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-300,56,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-301,55,0,0,0,0,1,0,0,0,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-302,32,0,0,0,0,0,1,0,0,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-303,15,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,0,0,0,1,0,WILLIAMSON-304,58,0,0,0,0,1,0,0,1,1
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-305,23,0,1,0,0,0,0,0,1,0
WILLIAMSON,0,0,0,0,0,0,0,1,WILLIAMSON-306,34,0,1,0,0,0,1,0,1,0
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-307,87,0,0,0,0,0,1,0,1,1
WILLIAMSON,1,1,0,1,1,0,0,0,WILLIAMSON-308,57,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,0,0,1,0,0,0,WILLIAMSON-310,66,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,1,0,0,0,0,0,WILLIAMSON-311,56.5,0,0,0,0,0,0,1,1,1
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-312,61,0,1,0,0,0,1,0,1,0
WILLIAMSON,0,0,0,1,0,0,0,0,WILLIAMSON-313,24,0,0,0,0,0,1,0,1,1
WILLIAMSON,0,0,1,0,0,0,0,1,WILLIAMSON-314,22,0,0,0,0,1,0,0,0,1
WILLIAMSON,1,0,1,0,0,0,0,0,WILLIAMSON-315,21,0,0,0,0,1,0,0,1,1
